image,mask
training_data/images/real_55_23.jpg,training_data/masks/mask_55_23_0.jpg
training_data/images/real_55_23.jpg,training_data/masks/mask_55_23_1.jpg
training_data/images/real_55_24.jpg,training_data/masks/mask_55_24_0.jpg
training_data/images/real_55_24.jpg,training_data/masks/mask_55_24_1.jpg
training_data/images/real_55_25.jpg,training_data/masks/mask_55_25_0.jpg
training_data/images/real_55_25.jpg,training_data/masks/mask_55_25_1.jpg
training_data/images/real_55_26.jpg,training_data/masks/mask_55_26_0.jpg
training_data/images/real_55_26.jpg,training_data/masks/mask_55_26_1.jpg
training_data/images/real_55_27.jpg,training_data/masks/mask_55_27_0.jpg
training_data/images/real_55_27.jpg,training_data/masks/mask_55_27_1.jpg
training_data/images/real_55_28.jpg,training_data/masks/mask_55_28_0.jpg
training_data/images/real_55_28.jpg,training_data/masks/mask_55_28_1.jpg
training_data/images/real_55_29.jpg,training_data/masks/mask_55_29_0.jpg
training_data/images/real_55_30.jpg,training_data/masks/mask_55_30_0.jpg
training_data/images/real_55_30.jpg,training_data/masks/mask_55_30_1.jpg
training_data/images/real_55_31.jpg,training_data/masks/mask_55_31_0.jpg
training_data/images/real_55_31.jpg,training_data/masks/mask_55_31_1.jpg
training_data/images/real_55_32.jpg,training_data/masks/mask_55_32_0.jpg
training_data/images/real_55_32.jpg,training_data/masks/mask_55_32_1.jpg
training_data/images/real_55_33.jpg,training_data/masks/mask_55_33_0.jpg
training_data/images/real_55_33.jpg,training_data/masks/mask_55_33_1.jpg
training_data/images/real_55_34.jpg,training_data/masks/mask_55_34_0.jpg
training_data/images/real_55_34.jpg,training_data/masks/mask_55_34_1.jpg
training_data/images/real_55_35.jpg,training_data/masks/mask_55_35_0.jpg
training_data/images/real_55_35.jpg,training_data/masks/mask_55_35_1.jpg
training_data/images/real_55_36.jpg,training_data/masks/mask_55_36_0.jpg
training_data/images/real_55_36.jpg,training_data/masks/mask_55_36_1.jpg
training_data/images/real_55_37.jpg,training_data/masks/mask_55_37_0.jpg
training_data/images/real_55_37.jpg,training_data/masks/mask_55_37_1.jpg
training_data/images/real_55_38.jpg,training_data/masks/mask_55_38_0.jpg
training_data/images/real_55_38.jpg,training_data/masks/mask_55_38_1.jpg
training_data/images/real_55_39.jpg,training_data/masks/mask_55_39_0.jpg
training_data/images/real_55_39.jpg,training_data/masks/mask_55_39_1.jpg
training_data/images/real_55_40.jpg,training_data/masks/mask_55_40_0.jpg
training_data/images/real_55_41.jpg,training_data/masks/mask_55_41_0.jpg
training_data/images/real_55_41.jpg,training_data/masks/mask_55_41_1.jpg
training_data/images/real_55_42.jpg,training_data/masks/mask_55_42_0.jpg
training_data/images/real_55_42.jpg,training_data/masks/mask_55_42_1.jpg
training_data/images/real_55_43.jpg,training_data/masks/mask_55_43_0.jpg
training_data/images/real_55_43.jpg,training_data/masks/mask_55_43_1.jpg
training_data/images/real_55_44.jpg,training_data/masks/mask_55_44_0.jpg
training_data/images/real_55_44.jpg,training_data/masks/mask_55_44_1.jpg
training_data/images/real_55_45.jpg,training_data/masks/mask_55_45_0.jpg
training_data/images/real_55_45.jpg,training_data/masks/mask_55_45_1.jpg
training_data/images/real_55_46.jpg,training_data/masks/mask_55_46_0.jpg
training_data/images/real_55_46.jpg,training_data/masks/mask_55_46_1.jpg
training_data/images/real_55_47.jpg,training_data/masks/mask_55_47_0.jpg
training_data/images/real_55_47.jpg,training_data/masks/mask_55_47_1.jpg
training_data/images/real_55_48.jpg,training_data/masks/mask_55_48_0.jpg
training_data/images/real_55_48.jpg,training_data/masks/mask_55_48_1.jpg
training_data/images/real_55_49.jpg,training_data/masks/mask_55_49_0.jpg
training_data/images/real_55_49.jpg,training_data/masks/mask_55_49_1.jpg
training_data/images/real_55_50.jpg,training_data/masks/mask_55_50_0.jpg
training_data/images/real_55_50.jpg,training_data/masks/mask_55_50_1.jpg
training_data/images/real_55_51.jpg,training_data/masks/mask_55_51_0.jpg
training_data/images/real_55_51.jpg,training_data/masks/mask_55_51_1.jpg
training_data/images/real_55_52.jpg,training_data/masks/mask_55_52_0.jpg
training_data/images/real_55_53.jpg,training_data/masks/mask_55_53_0.jpg
training_data/images/real_55_53.jpg,training_data/masks/mask_55_53_1.jpg
training_data/images/real_55_54.jpg,training_data/masks/mask_55_54_0.jpg
training_data/images/real_55_54.jpg,training_data/masks/mask_55_54_1.jpg
training_data/images/real_55_55.jpg,training_data/masks/mask_55_55_0.jpg
training_data/images/real_55_55.jpg,training_data/masks/mask_55_55_1.jpg
training_data/images/real_55_56.jpg,training_data/masks/mask_55_56_0.jpg
training_data/images/real_55_56.jpg,training_data/masks/mask_55_56_1.jpg
training_data/images/real_55_57.jpg,training_data/masks/mask_55_57_0.jpg
training_data/images/real_55_57.jpg,training_data/masks/mask_55_57_1.jpg
training_data/images/real_56_9.jpg,training_data/masks/mask_56_9_0.jpg
training_data/images/real_56_9.jpg,training_data/masks/mask_56_9_1.jpg
training_data/images/real_56_10.jpg,training_data/masks/mask_56_10_0.jpg
training_data/images/real_56_10.jpg,training_data/masks/mask_56_10_1.jpg
training_data/images/real_56_11.jpg,training_data/masks/mask_56_11_0.jpg
training_data/images/real_56_11.jpg,training_data/masks/mask_56_11_1.jpg
training_data/images/real_56_12.jpg,training_data/masks/mask_56_12_0.jpg
training_data/images/real_56_12.jpg,training_data/masks/mask_56_12_1.jpg
training_data/images/real_56_13.jpg,training_data/masks/mask_56_13_0.jpg
training_data/images/real_56_13.jpg,training_data/masks/mask_56_13_1.jpg
training_data/images/real_56_14.jpg,training_data/masks/mask_56_14_0.jpg
training_data/images/real_56_14.jpg,training_data/masks/mask_56_14_1.jpg
training_data/images/real_56_15.jpg,training_data/masks/mask_56_15_0.jpg
training_data/images/real_56_15.jpg,training_data/masks/mask_56_15_1.jpg
training_data/images/real_56_16.jpg,training_data/masks/mask_56_16_0.jpg
training_data/images/real_56_16.jpg,training_data/masks/mask_56_16_1.jpg
training_data/images/real_56_17.jpg,training_data/masks/mask_56_17_0.jpg
training_data/images/real_56_18.jpg,training_data/masks/mask_56_18_0.jpg
training_data/images/real_56_18.jpg,training_data/masks/mask_56_18_1.jpg
training_data/images/real_56_19.jpg,training_data/masks/mask_56_19_0.jpg
training_data/images/real_56_19.jpg,training_data/masks/mask_56_19_1.jpg
training_data/images/real_56_20.jpg,training_data/masks/mask_56_20_0.jpg
training_data/images/real_56_20.jpg,training_data/masks/mask_56_20_1.jpg
training_data/images/real_56_21.jpg,training_data/masks/mask_56_21_0.jpg
training_data/images/real_56_21.jpg,training_data/masks/mask_56_21_1.jpg
training_data/images/real_56_22.jpg,training_data/masks/mask_56_22_0.jpg
training_data/images/real_56_22.jpg,training_data/masks/mask_56_22_1.jpg
training_data/images/real_56_23.jpg,training_data/masks/mask_56_23_0.jpg
training_data/images/real_56_23.jpg,training_data/masks/mask_56_23_1.jpg
training_data/images/real_56_24.jpg,training_data/masks/mask_56_24_0.jpg
training_data/images/real_56_24.jpg,training_data/masks/mask_56_24_1.jpg
training_data/images/real_56_25.jpg,training_data/masks/mask_56_25_0.jpg
training_data/images/real_56_25.jpg,training_data/masks/mask_56_25_1.jpg
training_data/images/real_56_26.jpg,training_data/masks/mask_56_26_0.jpg
training_data/images/real_56_26.jpg,training_data/masks/mask_56_26_1.jpg
training_data/images/real_56_27.jpg,training_data/masks/mask_56_27_0.jpg
training_data/images/real_56_27.jpg,training_data/masks/mask_56_27_1.jpg
training_data/images/real_56_28.jpg,training_data/masks/mask_56_28_0.jpg
training_data/images/real_56_28.jpg,training_data/masks/mask_56_28_1.jpg
training_data/images/real_56_29.jpg,training_data/masks/mask_56_29_0.jpg
training_data/images/real_56_30.jpg,training_data/masks/mask_56_30_0.jpg
training_data/images/real_56_30.jpg,training_data/masks/mask_56_30_1.jpg
training_data/images/real_56_31.jpg,training_data/masks/mask_56_31_0.jpg
training_data/images/real_56_31.jpg,training_data/masks/mask_56_31_1.jpg
training_data/images/real_56_32.jpg,training_data/masks/mask_56_32_0.jpg
training_data/images/real_56_32.jpg,training_data/masks/mask_56_32_1.jpg
training_data/images/real_56_33.jpg,training_data/masks/mask_56_33_0.jpg
training_data/images/real_56_33.jpg,training_data/masks/mask_56_33_1.jpg
training_data/images/real_56_34.jpg,training_data/masks/mask_56_34_0.jpg
training_data/images/real_56_34.jpg,training_data/masks/mask_56_34_1.jpg
training_data/images/real_56_35.jpg,training_data/masks/mask_56_35_0.jpg
training_data/images/real_56_35.jpg,training_data/masks/mask_56_35_1.jpg
training_data/images/real_56_36.jpg,training_data/masks/mask_56_36_0.jpg
training_data/images/real_56_36.jpg,training_data/masks/mask_56_36_1.jpg
training_data/images/real_56_37.jpg,training_data/masks/mask_56_37_0.jpg
training_data/images/real_56_37.jpg,training_data/masks/mask_56_37_1.jpg
training_data/images/real_56_38.jpg,training_data/masks/mask_56_38_0.jpg
training_data/images/real_56_38.jpg,training_data/masks/mask_56_38_1.jpg
training_data/images/real_56_39.jpg,training_data/masks/mask_56_39_0.jpg
training_data/images/real_56_39.jpg,training_data/masks/mask_56_39_1.jpg
training_data/images/real_56_40.jpg,training_data/masks/mask_56_40_0.jpg
training_data/images/real_56_41.jpg,training_data/masks/mask_56_41_0.jpg
training_data/images/real_56_41.jpg,training_data/masks/mask_56_41_1.jpg
training_data/images/real_56_42.jpg,training_data/masks/mask_56_42_0.jpg
training_data/images/real_56_42.jpg,training_data/masks/mask_56_42_1.jpg
training_data/images/real_56_43.jpg,training_data/masks/mask_56_43_0.jpg
training_data/images/real_56_43.jpg,training_data/masks/mask_56_43_1.jpg
training_data/images/real_56_44.jpg,training_data/masks/mask_56_44_0.jpg
training_data/images/real_56_44.jpg,training_data/masks/mask_56_44_1.jpg
training_data/images/real_56_45.jpg,training_data/masks/mask_56_45_0.jpg
training_data/images/real_56_45.jpg,training_data/masks/mask_56_45_1.jpg
training_data/images/real_56_46.jpg,training_data/masks/mask_56_46_0.jpg
training_data/images/real_56_46.jpg,training_data/masks/mask_56_46_1.jpg
training_data/images/real_56_47.jpg,training_data/masks/mask_56_47_0.jpg
training_data/images/real_56_47.jpg,training_data/masks/mask_56_47_1.jpg
training_data/images/real_56_48.jpg,training_data/masks/mask_56_48_0.jpg
training_data/images/real_56_48.jpg,training_data/masks/mask_56_48_1.jpg
training_data/images/real_56_49.jpg,training_data/masks/mask_56_49_0.jpg
training_data/images/real_56_49.jpg,training_data/masks/mask_56_49_1.jpg
training_data/images/real_56_50.jpg,training_data/masks/mask_56_50_0.jpg
training_data/images/real_56_50.jpg,training_data/masks/mask_56_50_1.jpg
training_data/images/real_56_51.jpg,training_data/masks/mask_56_51_0.jpg
training_data/images/real_56_51.jpg,training_data/masks/mask_56_51_1.jpg
training_data/images/real_56_52.jpg,training_data/masks/mask_56_52_0.jpg
training_data/images/real_56_53.jpg,training_data/masks/mask_56_53_0.jpg
training_data/images/real_56_53.jpg,training_data/masks/mask_56_53_1.jpg
training_data/images/real_56_54.jpg,training_data/masks/mask_56_54_0.jpg
training_data/images/real_56_54.jpg,training_data/masks/mask_56_54_1.jpg
training_data/images/real_56_55.jpg,training_data/masks/mask_56_55_0.jpg
training_data/images/real_56_55.jpg,training_data/masks/mask_56_55_1.jpg
training_data/images/real_56_56.jpg,training_data/masks/mask_56_56_0.jpg
training_data/images/real_56_56.jpg,training_data/masks/mask_56_56_1.jpg
training_data/images/real_56_57.jpg,training_data/masks/mask_56_57_0.jpg
training_data/images/real_56_57.jpg,training_data/masks/mask_56_57_1.jpg
training_data/images/real_57_9.jpg,training_data/masks/mask_57_9_0.jpg
training_data/images/real_57_9.jpg,training_data/masks/mask_57_9_1.jpg
training_data/images/real_57_10.jpg,training_data/masks/mask_57_10_0.jpg
training_data/images/real_57_10.jpg,training_data/masks/mask_57_10_1.jpg
training_data/images/real_57_11.jpg,training_data/masks/mask_57_11_0.jpg
training_data/images/real_57_11.jpg,training_data/masks/mask_57_11_1.jpg
training_data/images/real_57_12.jpg,training_data/masks/mask_57_12_0.jpg
training_data/images/real_57_12.jpg,training_data/masks/mask_57_12_1.jpg
training_data/images/real_57_13.jpg,training_data/masks/mask_57_13_0.jpg
training_data/images/real_57_13.jpg,training_data/masks/mask_57_13_1.jpg
training_data/images/real_57_14.jpg,training_data/masks/mask_57_14_0.jpg
training_data/images/real_57_14.jpg,training_data/masks/mask_57_14_1.jpg
training_data/images/real_57_15.jpg,training_data/masks/mask_57_15_0.jpg
training_data/images/real_57_15.jpg,training_data/masks/mask_57_15_1.jpg
training_data/images/real_57_16.jpg,training_data/masks/mask_57_16_0.jpg
training_data/images/real_57_16.jpg,training_data/masks/mask_57_16_1.jpg
training_data/images/real_57_17.jpg,training_data/masks/mask_57_17_0.jpg
training_data/images/real_57_18.jpg,training_data/masks/mask_57_18_0.jpg
training_data/images/real_57_18.jpg,training_data/masks/mask_57_18_1.jpg
training_data/images/real_57_19.jpg,training_data/masks/mask_57_19_0.jpg
training_data/images/real_57_19.jpg,training_data/masks/mask_57_19_1.jpg
training_data/images/real_57_20.jpg,training_data/masks/mask_57_20_0.jpg
training_data/images/real_57_20.jpg,training_data/masks/mask_57_20_1.jpg
training_data/images/real_57_21.jpg,training_data/masks/mask_57_21_0.jpg
training_data/images/real_57_21.jpg,training_data/masks/mask_57_21_1.jpg
training_data/images/real_57_22.jpg,training_data/masks/mask_57_22_0.jpg
training_data/images/real_57_22.jpg,training_data/masks/mask_57_22_1.jpg
training_data/images/real_57_23.jpg,training_data/masks/mask_57_23_0.jpg
training_data/images/real_57_23.jpg,training_data/masks/mask_57_23_1.jpg
training_data/images/real_57_24.jpg,training_data/masks/mask_57_24_0.jpg
training_data/images/real_57_24.jpg,training_data/masks/mask_57_24_1.jpg
training_data/images/real_57_25.jpg,training_data/masks/mask_57_25_0.jpg
training_data/images/real_57_25.jpg,training_data/masks/mask_57_25_1.jpg
training_data/images/real_57_26.jpg,training_data/masks/mask_57_26_0.jpg
training_data/images/real_57_26.jpg,training_data/masks/mask_57_26_1.jpg
training_data/images/real_57_27.jpg,training_data/masks/mask_57_27_0.jpg
training_data/images/real_57_27.jpg,training_data/masks/mask_57_27_1.jpg
training_data/images/real_57_28.jpg,training_data/masks/mask_57_28_0.jpg
training_data/images/real_57_28.jpg,training_data/masks/mask_57_28_1.jpg
training_data/images/real_57_29.jpg,training_data/masks/mask_57_29_0.jpg
training_data/images/real_57_30.jpg,training_data/masks/mask_57_30_0.jpg
training_data/images/real_57_30.jpg,training_data/masks/mask_57_30_1.jpg
training_data/images/real_57_31.jpg,training_data/masks/mask_57_31_0.jpg
training_data/images/real_57_31.jpg,training_data/masks/mask_57_31_1.jpg
training_data/images/real_57_32.jpg,training_data/masks/mask_57_32_0.jpg
training_data/images/real_57_32.jpg,training_data/masks/mask_57_32_1.jpg
training_data/images/real_57_33.jpg,training_data/masks/mask_57_33_0.jpg
training_data/images/real_57_33.jpg,training_data/masks/mask_57_33_1.jpg
training_data/images/real_57_34.jpg,training_data/masks/mask_57_34_0.jpg
training_data/images/real_57_34.jpg,training_data/masks/mask_57_34_1.jpg
training_data/images/real_57_35.jpg,training_data/masks/mask_57_35_0.jpg
training_data/images/real_57_35.jpg,training_data/masks/mask_57_35_1.jpg
training_data/images/real_57_36.jpg,training_data/masks/mask_57_36_0.jpg
training_data/images/real_57_36.jpg,training_data/masks/mask_57_36_1.jpg
training_data/images/real_57_37.jpg,training_data/masks/mask_57_37_0.jpg
training_data/images/real_57_37.jpg,training_data/masks/mask_57_37_1.jpg
training_data/images/real_57_38.jpg,training_data/masks/mask_57_38_0.jpg
training_data/images/real_57_38.jpg,training_data/masks/mask_57_38_1.jpg
training_data/images/real_57_39.jpg,training_data/masks/mask_57_39_0.jpg
training_data/images/real_57_39.jpg,training_data/masks/mask_57_39_1.jpg
training_data/images/real_57_40.jpg,training_data/masks/mask_57_40_0.jpg
training_data/images/real_57_41.jpg,training_data/masks/mask_57_41_0.jpg
training_data/images/real_57_41.jpg,training_data/masks/mask_57_41_1.jpg
training_data/images/real_57_42.jpg,training_data/masks/mask_57_42_0.jpg
training_data/images/real_57_42.jpg,training_data/masks/mask_57_42_1.jpg
training_data/images/real_57_43.jpg,training_data/masks/mask_57_43_0.jpg
training_data/images/real_57_43.jpg,training_data/masks/mask_57_43_1.jpg
training_data/images/real_57_44.jpg,training_data/masks/mask_57_44_0.jpg
